,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,size,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,rain,weather,weather_description
846,40889,37.11,-83.271,2023-11-09 00:00:00,Cinda,True,SAC,440.0,296.4,296.06,1011,49,285.1,0,4.84,0.0,Clear,clear sky
847,40890,37.932,-82.589,2023-11-09 00:00:00,Milo,True,SAC,1032.0,294.81,294.42,1010,53,284.83,0,4.32,0.0,Clear,clear sky
848,40891,37.388,-82.934,2023-11-09 00:00:00,Hicks Branch,True,SAC,107.0,295.06,294.61,1011,50,284.18,0,4.53,0.0,Clear,clear sky
849,40892,36.616,-82.359,2023-11-07 00:00:00,Impala,True,SAC,350.0,286.18,285.11,1017,60,278.6,20,0.0,0.0,Clouds,few clouds
850,40893,37.074,-82.458,2023-11-06 00:00:00,Harm Ridge,True,SAC,160.0,284.74,283.47,1021,58,276.77,0,2.06,0.0,Clear,clear sky
851,40894,37.381,-83.988,2023-11-07 00:00:00,Mill Creek,True,SAC,167.0,291.35,290.61,1013,53,281.62,42,3.88,0.0,Clouds,scattered clouds
852,40903,37.288,-81.82,2023-10-29 00:00:00,Dry Monday  1,False,EACC,102.0,293.05,293.45,1018,90,291.36,68,2.25,0.0,Clouds,broken clouds
853,40904,37.589,-92.403,2023-11-14 00:00:00,Utility,True,EACC,138.0,287.38,285.77,1028,35,272.26,45,2.82,0.0,Clouds,scattered clouds
854,40905,38.032,-81.795,2023-11-08 00:00:00,Uneeda,True,EACC,200.0,290.64,290.93,1017,95,289.83,23,1.84,0.0,Clouds,few clouds
855,40906,37.965,-81.848,2023-11-08 00:00:00,Hewett,True,EACC,500.0,287.28,287.26,1016,96,286.65,0,0.0,0.0,Clear,clear sky
856,40907,37.564,-92.396,2023-11-09 00:00:00,Jacksonville,True,EACC,417.0,295.81,295.83,1007,65,288.9,24,3.26,0.0,Clouds,few clouds
857,40908,21.488,-157.956,2023-10-30 00:00:00,Mililani,False,ONCC,1696.0,301.13,302.25,1016,57,291.82,100,5.14,0.0,Clouds,overcast clouds
858,40909,38.301,-107.246,2023-10-24 00:00:00,Trail Springs,False,RMC,1358.0,284.92,283.51,1006,52,275.4,5,0.89,0.0,Clear,clear sky
859,40910,33.297,-111.15,2023-11-03 00:00:00,Silver,True,SWC,972.0,298.7,297.73,1016,16,271.3,0,1.79,0.0,Clear,clear sky
860,40911,33.702,-109.449,2023-11-03 00:00:00,Fish Creek,False,SWC,1500.0,288.07,286.27,1019,25,268.79,0,2.1,0.0,Clear,clear sky
861,40912,34.721,-111.54,2023-11-04 00:00:00,Maid,False,SWC,942.0,291.68,289.95,1016,14,264.73,0,1.41,0.0,Clear,clear sky
862,40913,38.228,-119.939,2023-09-11 00:00:00,Peak,True,ONCC,781.0,291.96,291.2,1016,50,281.33,0,2.29,0.0,Clear,clear sky
863,41173,35.756,-83.055,2023-11-16 00:00:00,Black Bear,False,SAC,1888.0,285.33,283.88,1026,49,274.94,85,1.61,0.0,Clouds,overcast clouds
864,41177,36.099,-95.016,2023-11-13 00:00:00,Circle H,True,SAC,260.0,287.15,285.39,1027,30,270.24,0,0.0,0.0,Clear,clear sky
865,41178,35.298,-84.443,2023-11-05 00:00:00,Bullet,True,SAC,103.0,286.22,284.71,1022,43,273.94,20,0.0,0.0,Clouds,few clouds
866,41179,35.16,-83.778,2023-11-06 00:00:00,Collet Ridge,True,SAC,5505.0,281.86,281.86,1020,65,275.66,0,0.0,0.0,Clear,clear sky
867,41180,35.419,-82.396,2023-11-03 00:00:00,Poplar Drive,True,SAC,434.0,275.7,275.7,1030,55,268.21,0,1.18,0.0,Clear,clear sky
868,41181,36.909,-83.598,2023-11-04 00:00:00,Alex Creek Road,True,SAC,2582.0,284.35,282.39,1026,33,269.19,1,3.1,0.0,Clear,clear sky
869,41182,36.845,-83.098,2023-11-05 00:00:00,Yocum Creek Road,True,SAC,1500.0,284.44,282.83,1021,46,273.25,8,2.54,0.0,Clear,clear sky
870,41183,37.244,-82.7,2023-11-09 00:00:00,Rocky Branch,True,SAC,1946.0,294.21,293.86,1012,57,285.37,1,3.67,0.0,Clear,clear sky
871,41184,34.873,-85.083,2023-11-06 00:00:00,North Ga Fires 2023 Complex,True,SAC,1784.0,287.47,286.63,1017,64,280.76,0,1.88,0.0,Clear,clear sky
872,41185,38.476,-78.346,2023-10-29 00:00:00,Quaker Run,True,SAC,3937.0,295.11,295.14,1017,68,288.94,96,0.45,0.0,Clouds,overcast clouds
873,41186,37.401,-81.945,2023-11-15 00:00:00,Hoover Camp,True,SAC,750.0,282.75,281.85,1027,69,277.35,100,2.03,0.0,Clouds,overcast clouds
874,41187,37.406,-82.147,2023-11-07 00:00:00,Rocklick,True,SAC,2232.0,288.03,287.66,1015,80,284.62,33,3.93,0.0,Clouds,scattered clouds
875,41188,37.076,-82.458,2023-11-09 00:00:00,Rachel'S Chapel,True,SAC,1135.0,292.93,292.58,1015,62,285.45,0,4.63,0.0,Clear,clear sky
876,41189,36.829,-80.319,2023-11-05 00:00:00,Tuggles Gap,True,SAC,1150.0,282.69,281.72,1021,45,271.56,4,2.11,0.0,Clear,clear sky
877,41190,36.839,-83.083,2023-11-08 00:00:00,Yokum Creek,True,SAC,1500.0,289.36,288.55,1015,58,281.1,41,1.49,0.0,Clouds,scattered clouds
878,41191,36.846,-83.011,2023-11-03 00:00:00,Pinto,True,SAC,375.0,276.44,274.39,1030,53,268.39,0,2.13,0.0,Clear,clear sky
879,41192,37.378,-82.191,2023-11-13 00:00:00,Cabin Fork,True,SAC,132.0,282.94,281.79,1028,90,281.38,0,2.4,0.0,Clear,clear sky
880,41193,36.223,-84.401,2023-11-11 00:00:00,Smokey Creek Road,True,SAC,5925.0,282.42,281.11,1024,85,280.03,75,2.5,0.0,Clouds,broken clouds
881,41194,36.19,-83.873,2023-11-16 00:00:00,Satterfield Road,True,SAC,100.0,288.85,287.6,1027,43,276.32,84,1.44,0.0,Clouds,broken clouds
882,41195,36.095,-84.346,2023-11-16 00:00:00,Windrock Road,True,SAC,328.0,284.65,283.0,1026,44,272.87,100,0.0,0.0,Clouds,overcast clouds
883,41196,37.249,-83.821,2023-11-19 00:00:00,Burning Springs,True,SAC,417.0,281.7,280.2,1016,87,279.66,0,2.58,0.0,Clear,clear sky
884,41197,37.835,-83.141,2023-11-18 00:00:00,Cisco,True,SAC,217.0,289.19,289.3,1012,94,288.23,77,3.11,1.67,Rain,moderate rain
885,41198,37.408,-82.612,2023-11-16 00:00:00,Branham Creek Road,True,SAC,180.0,285.94,283.77,1026,19,264.02,0,0.0,0.0,Clear,clear sky
886,41200,37.633,-81.069,2023-11-08 00:00:00,Straight Fork 1,True,EACC,200.0,286.26,285.95,1012,89,284.49,20,1.34,0.0,Clouds,few clouds
887,41201,37.626,-81.064,2023-11-08 00:00:00,Straight Fork 2,True,EACC,200.0,286.25,285.94,1012,89,284.48,20,1.34,0.0,Clouds,few clouds
888,41202,37.691,-81.229,2023-11-08 00:00:00,Cinderella Hollow,True,EACC,200.0,286.83,286.45,1017,84,284.18,20,0.0,0.0,Clouds,few clouds
889,41203,37.875,-81.327,2023-11-08 00:00:00,Neely Branch,True,EACC,2000.0,289.2,288.82,1015,75,284.77,47,1.4,0.0,Clouds,scattered clouds
890,41204,37.699,-81.23,2023-11-08 00:00:00,Buffalo Mtn,True,EACC,1500.0,286.81,286.42,1017,84,284.16,20,0.0,0.0,Clouds,few clouds
891,41205,36.886,-92.033,2023-11-15 00:00:00,Poison,True,EACC,300.0,285.85,284.35,1024,45,274.23,0,1.54,0.0,Clear,clear sky
892,41206,38.13,-80.028,2023-11-16 00:00:00,947,True,EACC,166.0,281.48,279.97,1027,73,276.93,0,2.54,0.0,Clear,clear sky
893,41207,37.834,-81.039,2023-11-06 00:00:00,Steep Valley,True,EACC,2206.0,286.54,285.29,1021,52,276.9,0,0.0,0.0,Clear,clear sky
894,41208,42.362,-78.182,2023-11-16 00:00:00,Rush Creek ,True,EACC,138.0,280.39,277.72,1023,58,272.74,0,4.08,0.0,Clear,clear sky
895,41295,37.593,-79.433,2023-11-13 00:00:00,Matts Creek,True,SAC,11020.0,281.03,280.31,1029,67,275.29,0,1.56,0.0,Clear,clear sky
896,41296,35.512,-101.967,2023-11-23 00:00:00,Turkey Feather,True,SAC,307.0,285.1,283.11,1014,29,268.26,0,3.19,0.0,Clear,clear sky
897,41298,35.976,-82.943,2023-11-08 00:00:00,Tweed,True,SAC,538.0,289.61,289.09,1016,68,283.69,2,1.6,0.0,Clear,clear sky
898,41299,37.454,-91.343,2023-11-18 00:00:00,Bay Hollow,True,EACC,331.0,284.65,284.0,1017,82,281.69,0,3.28,0.0,Clear,clear sky
899,41300,45.591,-110.161,2023-11-28 00:00:00,Green Mtn,True,NRC,1300.0,274.14,270.51,1023,71,269.9,90,3.4,0.0,Clouds,overcast clouds
900,41301,32.992,-89.92,2023-11-28 00:00:00,Shady Grove Rd,True,SAC,100.0,279.68,278.02,1026,63,273.15,95,2.31,0.0,Clouds,overcast clouds
901,41323,36.374,-80.378,2023-11-18 00:00:00,Sauratown Mountain,True,SAC,805.0,287.18,286.36,990,66,280.93,75,0.45,0.0,Clouds,broken clouds
902,41361,35.732,-82.139,2023-12-01 07:00:00,Locust Cove 2,True,SAC,189.0,273.89,272.12,1020,81,271.26,100,1.58,0.0,Clouds,overcast clouds
903,41362,35.704,-82.098,2023-12-01 07:00:00,Clear Creek,True,SAC,124.0,274.57,272.9,1021,81,271.84,100,1.58,0.0,Clouds,overcast clouds
904,41363,34.3325,-119.0183333,2023-12-10 07:00:00,South,True,ONCC,2715.0,285.45,283.15,1025,16,261.73,0,4.02,0.0,Clear,clear sky
905,41364,35.005,-79.4772222,2023-12-09 07:00:00,Luzon,True,SAC,289.0,281.51,279.98,1022,81,278.44,100,2.57,0.0,Clouds,overcast clouds
906,41365,29.5841667,-94.5469444,2023-12-10 07:00:00,Yellow Rail,True,SAC,1387.0,288.99,288.67,1020,78,285.16,63,8.49,0.0,Clouds,broken clouds
907,41366,37.9730556,-82.5483333,2023-12-10 07:00:00,Laurel Creek Road,True,SAC,138.0,287.45,287.26,1012,89,285.66,100,3.1,2.39,Rain,moderate rain
908,41367,36.816,-93.154,2023-12-13 07:00:00,Round Mountain,True,EACC,200.0,279.82,278.49,1032,58,272.27,98,1.97,0.0,Clouds,overcast clouds
909,41380,35.736,-94.541,2023-12-15 00:00:00,Rocky Top,False,SAC,246.0,285.97,284.43,1029,43,273.71,74,4.86,0.0,Clouds,broken clouds
910,41381,33.259,-86.103,2023-12-15 00:00:00,Rocky,True,SAC,211.0,284.26,282.63,1034,46,273.1,0,3.06,0.0,Clear,clear sky
911,41383,48.996,-96.5,2023-12-07 00:00:00,Border 23,True,EACC,370.0,274.27,271.3,1009,84,272.02,33,2.66,0.0,Clouds,scattered clouds
912,41385,31.529,-111.585,2023-12-20 00:00:00,Mirador,True,SWC,372.0,293.75,292.34,1010,18,269.14,99,3.69,0.0,Clouds,overcast clouds
913,41424,34.961,-79.408,2024-01-23 00:00:00,Hill Creek,True,SAC,350.0,276.03,276.03,1035,44,265.89,0,0.0,0.0,Clear,clear sky
914,41425,28.6,-82.256,2024-01-24 00:00:00,Restaurant Trail,True,SAC,311.0,294.54,294.69,1024,75,289.93,53,4.3,0.0,Clouds,broken clouds
915,41466,34.404,-95.153,2024-02-01 00:00:00,Pickens Creek,True,SAC,300.0,291.05,290.31,1021,54,281.62,0,3.04,0.0,Clear,clear sky
916,41468,36.623,-83.01,2024-02-07 00:00:00,Cabin Hollow,True,SAC,425.0,280.91,279.0,1019,75,276.76,0,2.96,0.0,Clear,clear sky
917,41486,35.217,-83.892,2024-02-07 07:00:00,Bonnie Brae,True,SAC,210.0,270.92,270.92,1022,85,268.99,0,0.0,0.0,Clear,clear sky
918,41487,36.22,-94.756,2024-02-08 07:00:00,Arkoma,True,SAC,429.0,284.68,283.35,1012,56,276.21,47,5.57,0.13,Rain,light rain
919,41488,35.146,-100.173,2024-02-08 07:00:00,Red Mud Creek,True,SAC,350.0,279.85,276.0,1007,68,274.37,2,6.55,0.0,Clear,clear sky
920,41555,35.9722222,-92.8213889,2024-02-16 07:00:00,Goggins,True,SAC,341.0,283.3,282.69,1017,89,281.57,100,2.87,0.0,Clouds,overcast clouds
921,41556,36.6108333,-82.7611111,2024-02-16 07:00:00,24Wr00052,True,SAC,175.0,279.93,278.48,1020,92,278.72,100,2.12,0.0,Clouds,overcast clouds
922,41557,34.9196667,-79.4795,2024-02-17 07:00:00,Nashville Church,True,SAC,317.0,283.24,282.29,1005,76,279.21,40,5.66,0.0,Clouds,scattered clouds
923,41561,31.3436111,-89.9344444,2024-02-20 07:00:00,Riverbend Road,True,SAC,100.0,277.06,277.06,1025,87,275.1,0,0.0,0.0,Clear,clear sky
924,41562,27.7111111,-81.9638889,2024-02-20 07:00:00,Radar,False,SAC,1300.0,280.92,279.75,1023,91,279.55,0,1.99,0.0,Clear,clear sky
925,41565,31.898,-89.056,2024-02-21 07:00:00,Heidelberg,True,SAC,132.0,280.22,278.39,1025,89,278.53,0,2.65,0.0,Clear,clear sky
926,42146,36.71,-100.0038889,2024-02-27 00:00:00,Slapout,False,SAC,26048.0,298.62,297.69,998,18,272.66,92,6.99,0.0,Clouds,overcast clouds
927,42170,31.2469444,-88.035,2024-02-27 00:00:00,Washington,False,SAC,100.0,293.4,293.49,1016,77,289.24,2,4.38,0.0,Clear,clear sky
928,42172,35.7338889,-101.5233333,2024-02-28 00:00:00,687 Reamer,True,SAC,2000.0,293.64,292.71,1005,37,278.47,100,11.32,0.0,Clouds,overcast clouds
929,42173,36.0322222,-94.8655556,2024-02-25 00:00:00,Nature,True,SAC,3750.0,288.72,287.14,1016,31,271.84,0,1.54,0.0,Clear,clear sky
930,42174,34.85,-95.2713889,2024-02-24 00:00:00,Possum Hollow,True,SAC,507.0,291.54,290.19,1016,29,273.2,0,2.13,0.0,Clear,clear sky
931,42175,35.6430556,-92.9641667,2024-02-25 00:00:00,Victor,True,SAC,412.0,287.25,285.68,1017,37,272.83,0,2.53,0.0,Clear,clear sky
932,42176,34.1388889,-95.4866667,2024-02-25 00:00:00,North 4240 Road,True,SAC,215.0,293.6,292.33,1017,24,272.46,0,1.54,0.0,Clear,clear sky
933,42177,30.7522222,-93.5877778,2024-02-27 00:00:00,Sabine Mineral,True,SAC,311.0,296.38,296.77,1012,77,292.12,35,4.73,0.0,Clouds,scattered clouds
934,42178,36.5038889,-98.5677778,2024-02-26 00:00:00,Copenhaver,True,SAC,500.0,293.79,292.48,1008,22,271.55,0,2.87,0.0,Clear,clear sky
935,42179,35.7336111,-95.0119444,2024-02-26 00:00:00,Sellers North,True,SAC,240.0,295.28,294.72,1009,45,282.8,0,1.8,0.0,Clear,clear sky
936,42180,35.5188889,-95.0375,2024-02-25 00:00:00,4490 Road,True,SAC,126.0,290.73,289.33,1015,30,272.99,0,2.72,0.0,Clear,clear sky
937,42181,35.7197222,-95.0041667,2024-02-25 00:00:00,Sellers Mountain,True,SAC,250.0,290.66,289.25,1015,30,272.94,0,2.72,0.0,Clear,clear sky
938,42182,35.8533333,-98.7944444,2024-02-25 00:00:00,Marsh,True,SAC,603.0,294.45,293.42,1011,30,276.19,0,5.74,0.0,Clear,clear sky
939,42183,35.05615,-101.3628,2024-02-26 00:00:00,Juliet Pass,True,SAC,2963.0,297.31,295.96,1008,7,260.83,3,3.55,0.0,Clear,clear sky
940,42184,36.6538889,-99.6238889,2024-02-26 00:00:00,Sand Creek,True,SAC,2304.0,294.27,292.88,1008,17,268.84,0,3.31,0.0,Clear,clear sky
941,42185,34.005,-94.5236111,2024-02-23 00:00:00,Mountain Fork,True,SAC,400.0,296.31,295.8,1005,43,283.06,0,4.12,0.0,Clear,clear sky
942,42186,25.96,-81.12,2024-02-25 00:00:00,Monument,True,SAC,715.0,292.71,292.21,1018,57,283.97,0,6.83,0.0,Clear,clear sky
943,42187,34.8325,-94.5358333,2024-02-25 00:00:00,Walker,True,SAC,1844.0,291.31,289.99,1016,31,273.93,0,1.48,0.0,Clear,clear sky
944,42188,34.807333,-94.475778,2024-02-25 00:00:00,Haw,True,SAC,855.0,290.67,289.37,1017,34,274.65,0,1.59,0.0,Clear,clear sky
945,42189,34.7536111,-95.2941667,2024-02-24 00:00:00,Rock Station,True,SAC,390.0,291.12,289.73,1016,29,272.88,0,2.13,0.0,Clear,clear sky
946,42190,34.4708333,-88.42,2024-02-25 00:00:00,Mounds,True,SAC,138.0,285.36,283.79,1019,44,273.48,0,3.23,0.0,Clear,clear sky
947,42191,34.9675,-95.0813889,2024-02-24 00:00:00,Red Oak Mountain,True,SAC,799.0,291.39,290.13,1016,33,274.86,0,1.77,0.0,Clear,clear sky
948,42192,31.0422222,-88.8008333,2024-02-24 00:00:00,Leaf,True,SAC,1526.0,293.01,291.91,1012,33,276.28,0,3.46,0.0,Clear,clear sky
949,42193,36.0352778,-94.7311111,2024-02-25 00:00:00,Clearfork,True,SAC,210.0,288.75,287.23,1016,33,272.62,0,2.94,0.0,Clear,clear sky
950,42194,34.7891667,-89.3197222,2024-02-19 00:00:00,Chewalla Creek,True,SAC,520.0,279.59,278.2,1020,40,267.67,0,2.0,0.0,Clear,clear sky
951,42195,36.1297222,-95.0569444,2024-02-20 00:00:00,Bryant Creek,True,SAC,416.0,286.61,284.95,1017,36,272.0,0,2.89,0.0,Clear,clear sky
952,42196,34.7825,-95.1733333,2024-02-20 00:00:00,Corral,True,SAC,270.0,286.62,285.09,1018,41,273.64,0,2.96,0.0,Clear,clear sky
953,42197,36.6205556,-82.995,2024-02-21 00:00:00,Moore Hollow,True,SAC,525.0,283.51,282.35,1023,67,277.66,0,2.15,0.0,Clear,clear sky
954,42198,34.44,-96.7355556,2024-02-21 00:00:00,Spring Creek Road,True,SAC,575.0,295.88,295.28,1017,41,281.96,73,4.23,0.0,Clouds,broken clouds
955,42199,36.1958333,-94.75,2024-02-25 00:00:00,5 Mile Hollow,True,SAC,300.0,288.51,286.96,1016,33,272.43,0,2.94,0.0,Clear,clear sky
956,42200,35.7444444,-94.6061111,2024-02-24 00:00:00,Soap Mountain,True,SAC,227.0,290.15,288.66,1014,29,272.14,0,3.04,0.0,Clear,clear sky
957,42201,36.1486111,-95.1013889,2024-02-24 00:00:00,North Bryant,True,SAC,367.0,290.66,289.2,1014,28,272.1,17,3.32,0.0,Clouds,few clouds
958,42202,30.5141667,-93.2483333,2024-02-24 00:00:00,Domain Rd,True,SAC,165.0,294.43,293.42,1015,31,276.64,0,2.83,0.0,Clear,clear sky
959,42203,35.7136111,-94.6725,2024-02-24 00:00:00,Pine Ridge,True,SAC,130.0,290.07,288.57,1014,29,272.08,0,3.04,0.0,Clear,clear sky
960,42204,30.8722222,-95.5672222,2024-02-25 00:00:00,Boggy Pine,True,SAC,140.0,294.44,293.28,1019,25,273.64,0,0.0,0.0,Clear,clear sky
961,42205,34.6919444,-95.1841667,2024-02-23 00:00:00,Round Prairie,True,SAC,715.0,294.09,293.78,1008,59,285.78,25,4.7,0.0,Clouds,scattered clouds
962,42206,36.0686111,-94.7833333,2024-02-23 00:00:00,Fall Branch,True,SAC,200.0,291.61,290.82,1008,50,281.01,16,4.17,0.0,Clouds,few clouds
963,42207,30.6922222,-93.9886111,2024-02-25 00:00:00,Mill Creek,True,SAC,285.0,297.22,296.36,1019,26,276.54,0,0.85,0.0,Clear,clear sky
964,42208,32.5608333,-82.6286111,2024-02-24 00:00:00,Smith Chapel Road,True,SAC,112.0,291.39,290.37,1006,42,278.28,2,3.54,0.0,Clear,clear sky
965,42209,35.6202778,-101.8613889,2024-02-24 00:00:00,North Cig,True,SAC,4012.0,288.45,286.69,1018,25,269.08,32,1.78,0.0,Clouds,scattered clouds
966,42210,30.3875,-89.4733333,2024-02-24 00:00:00,Texas Flat Rd,True,SAC,135.0,293.08,291.86,1012,28,274.05,0,4.12,0.0,Clear,clear sky
967,42211,32.7858333,-89.6602778,2024-02-25 00:00:00,St Anne Rd,True,SAC,135.0,288.58,287.2,1019,39,274.71,0,3.06,0.0,Clear,clear sky
968,42212,31.5016667,-90.3394444,2024-02-24 00:00:00,East Lincoln Dr,True,SAC,2000.0,292.28,291.29,1013,40,278.38,0,2.95,0.0,Clear,clear sky
969,42213,30.3080556,-89.4816667,2024-02-25 00:00:00,Bayou La Croix,True,SAC,356.0,291.32,289.9,1018,27,272.17,0,0.0,0.0,Clear,clear sky
970,42214,30.8516667,-88.6088889,2024-02-22 00:00:00,Pistol Howell Rd,True,SAC,119.0,290.07,289.28,1021,56,281.25,0,0.45,0.0,Clear,clear sky
971,42215,29.7472222,-94.1519444,2024-02-23 00:00:00,Duck City Road,True,SAC,305.0,292.07,292.24,1010,85,289.49,25,6.85,0.0,Clouds,scattered clouds
972,42216,27.5616667,-81.9072222,2024-02-24 00:00:00,Mine View Road,True,SAC,514.0,294.27,294.47,1010,78,290.29,60,5.97,0.31,Rain,light rain
973,42217,30.7719444,-89.5633333,2024-02-24 00:00:00,L Jack Stewart Rd,True,SAC,230.0,293.19,292.19,1012,36,277.68,0,2.97,0.0,Clear,clear sky
974,42218,30.8897222,-89.5430556,2024-02-24 00:00:00,Pearl River,True,SAC,178.0,293.05,292.04,1012,36,277.55,0,2.97,0.0,Clear,clear sky
975,42219,31.4997222,-89.9633333,2024-02-25 00:00:00,Progress Rd,True,SAC,741.0,291.25,289.98,1018,33,274.74,0,2.83,0.0,Clear,clear sky
976,42220,31.1661111,-90.6069444,2024-02-25 00:00:00,Dickie Mills Rd,True,SAC,110.0,291.66,290.19,1019,24,271.01,0,3.6,0.0,Clear,clear sky
977,42221,30.4802778,-93.4688889,2024-02-24 00:00:00,Alton Pierce Rd,True,SAC,165.0,294.48,293.4,1015,28,275.25,0,3.09,0.0,Clear,clear sky
978,42222,36.2527778,-84.3361111,2024-02-27 00:00:00,Stoney Fork,True,SAC,227.0,291.05,289.73,1014,32,274.14,0,4.63,0.0,Clear,clear sky
979,42223,35.4975,-96.4013889,2024-02-26 00:00:00,Pitbull,True,SAC,168.0,298.28,297.4,1009,21,274.44,0,1.41,0.0,Clear,clear sky
980,42224,31.5213889,-89.9522222,2024-02-24 00:00:00,Palestine Rd,True,SAC,1409.0,292.53,291.54,1013,39,278.24,0,2.96,0.0,Clear,clear sky
981,42225,32.9291667,-88.2511111,2024-02-25 00:00:00,Claude Jackson 35,True,SAC,440.0,289.52,288.02,1017,31,272.46,0,3.22,0.0,Clear,clear sky
982,42226,30.7541667,-87.5941667,2024-02-24 00:00:00,Mosquito Fork,True,SAC,1210.0,291.56,290.61,1010,44,279.1,0,3.13,0.0,Clear,clear sky
983,42229,39.2033333,-103.3033333,2024-02-25 00:00:00,Big Sandy,True,RMC,956.0,287.53,285.39,1009,14,261.75,1,1.53,0.0,Clear,clear sky
984,42230,44.2522222,-104.9233333,2024-02-25 00:00:00,Hwy 16,True,RMC,1246.0,285.03,282.9,1013,24,266.01,93,2.24,0.0,Clouds,overcast clouds
985,42231,44.7436111,-104.8677778,2024-02-27 00:00:00,Rock,True,RMC,214.0,282.88,279.72,991,37,269.39,100,7.08,0.0,Clouds,overcast clouds
986,42232,39.2722222,-94.9408333,2024-02-23 00:00:00,14Th Street,True,RMC,400.0,289.69,288.6,1011,46,278.04,40,5.66,0.0,Clouds,scattered clouds
987,42234,37.808617,-91.105117,2024-02-26 00:00:00,Shoal,True,EACC,150.0,291.95,291.06,1008,45,279.78,0,2.73,0.0,Clear,clear sky
988,42235,37.4627778,-91.3961111,2024-02-28 00:00:00,Beason Hollow,True,EACC,690.0,297.09,296.74,995,46,284.77,100,5.59,0.0,Clouds,overcast clouds
989,42236,37.5419444,-92.0416667,2024-02-24 00:00:00,Green,True,EACC,327.0,287.8,286.18,1011,33,271.88,22,4.08,0.0,Clouds,few clouds
990,42237,36.878,-91.233,2024-02-28 00:00:00,Barn Log,True,EACC,227.0,297.57,297.53,996,56,288.23,100,6.38,0.0,Clouds,overcast clouds
991,42525,35.6477778,-94.5902778,2024-02-27 00:00:00,Jackjumper,True,SAC,240.0,297.29,296.78,1001,39,282.48,51,4.14,0.0,Clouds,broken clouds
992,42526,36.305,-94.9483333,2024-02-27 00:00:00,Kenwood 11,True,SAC,316.0,295.53,294.92,1000,42,282.0,36,4.04,0.0,Clouds,scattered clouds
993,42527,31.0391667,-88.29,2024-02-24 00:00:00,Russell Rd,True,SAC,375.0,292.32,291.39,1011,42,279.11,0,3.31,0.0,Clear,clear sky
994,42528,31.1433333,-89.0933333,2024-02-28 00:00:00,Range 50B,True,SAC,754.0,295.74,296.09,1012,78,291.71,62,5.14,0.0,Clouds,broken clouds
995,42529,30.5163889,-95.3,2024-02-24 00:00:00,New Hope,True,SAC,779.0,293.88,292.95,1017,36,278.29,0,2.51,0.0,Clear,clear sky
996,42530,36.8344444,-101.4825,2024-02-27 00:00:00,L Road,True,SAC,323.0,295.83,294.6,1002,17,269.97,0,13.89,0.0,Clear,clear sky
997,42531,34.968,-95.119,2024-02-28 00:00:00,North Winds Second Mountain,True,SAC,2278.0,293.69,293.94,1000,82,290.51,100,5.47,0.0,Clouds,overcast clouds
998,42532,34.8213889,-95.2272222,2024-02-26 00:00:00,Gaines Creek,True,SAC,650.0,296.33,295.88,1010,45,283.75,0,2.33,0.0,Clear,clear sky
999,42533,34.9847222,-95.4322222,2024-02-26 00:00:00,Boiling Springs East,True,SAC,1152.0,296.2,295.66,1010,42,282.61,0,2.4,0.0,Clear,clear sky
1000,42534,36.4425,-94.7597222,2024-02-27 00:00:00,Jbar,True,SAC,110.0,295.36,294.5,1000,33,278.34,0,3.09,0.0,Other,other
1001,42535,34.8438889,-95.2052778,2024-02-25 00:00:00,Bobcat Ridge No. 1,True,SAC,535.0,291.96,290.71,1016,31,274.49,0,2.44,0.0,Clear,clear sky
1002,42536,34.8316667,-95.2438889,2024-02-27 00:00:00,Bobcat Ridge No. 2,True,SAC,400.0,298.92,298.6,1003,40,284.31,2,4.52,0.0,Clear,clear sky
1003,42537,35.7369444,-95.0375,2024-02-27 00:00:00,Circle Drive,True,SAC,273.0,298.17,297.51,1001,30,279.41,22,4.8,0.0,Clouds,few clouds
1004,42538,35.8505556,-95.1358333,2024-02-27 00:00:00,Hick'S Branch,True,SAC,575.0,297.39,296.68,1002,31,279.21,0,3.09,0.0,Clear,clear sky
1005,42539,35.9425,-94.6919444,2024-02-27 00:00:00,Lost,True,SAC,114.0,296.33,295.83,1001,43,283.07,48,4.05,0.0,Clouds,scattered clouds
1006,42543,36.022,-92.634,2024-03-02 00:00:00,Sanders Road,True,SAC,1100.0,283.21,282.13,1017,71,278.2,0,2.39,0.0,Clear,clear sky
1007,42549,38.9,-97.761,2024-02-29 00:00:00,Watkins Road,True,RMC,1280.0,280.48,278.4,1026,33,266.15,0,3.09,0.0,Clear,clear sky
1008,42821,31.085633,-89.17265,2024-02-28 00:00:00,FS 310B,True,SAC,778.0,295.76,296.11,1012,78,291.73,62,5.14,0.0,Clouds,broken clouds
1009,42822,36.0327778,-96.2622222,2024-02-27 00:00:00,Tiger Creek,True,SAC,312.0,299.53,299.53,1001,17,272.62,0,3.09,0.0,Clear,clear sky
1010,42823,31.438431,-88.655033,2024-02-24 00:00:00,Griffin Creek,True,SAC,961.0,292.58,291.44,1011,33,275.91,0,3.62,0.0,Clear,clear sky
1011,42824,36.3333333,-94.6483333,2024-03-06 00:00:00,Yergn,True,SAC,157.0,286.6,286.06,1014,79,283.04,3,3.81,0.0,Clear,clear sky
1012,42825,35.5032482,-102.2525277,2024-02-28 00:00:00,Magenta,True,SAC,3297.0,293.72,292.54,999,27,274.09,95,8.74,0.0,Clouds,overcast clouds
